word,meaning,example_sentences_1,meaning_example_sentences_1,example_sentences_2,meaning_example_sentences_2,image_url
なくなります,qua đời (từ nói tránh của 死にます）,彼の祖父は昨年なくなりました。,Ông của anh ấy đã qua đời vào năm ngoái.,大切な人がなくなると、とても悲しいです。,"Khi một người quan trọng qua đời, thật buồn bã.",https://www.tanoshiijapanese.com/dictionary/entry_preview/5/51120/206262.png
人が集まります,tập trung (người ~),公園で人が集まっています。,Có nhiều người đang tập trung ở công viên.,会議のために、みんなが集まります。,Mọi người sẽ tập trung cho cuộc họp.,https://langoal.com/images/47-%E2%80%93-1.png
人が別れます,chia tay (người~),友達と別れるのは寂しいです。,Chia tay với bạn bè thì thật buồn.,彼らは駅で別れました。,Họ đã chia tay nhau ở ga tàu.,https://nihongopic.com/wp-content/uploads/2019/09/554ad1219c8d1402a5bc0ec41627458f.png
音/声がします,có tiếng/ âm thanh,外で音がします。,Có tiếng ồn bên ngoài.,この部屋から声がします。,Có tiếng nói phát ra từ căn phòng này.,https://audiostart.info/wp-content/uploads/2023/05/New-York-Times-Audio.png
味がします,có vị,この料理はとても美味しい味がします。,Món ăn này có vị rất ngon.,この果物は甘い味がします。,Quả này có vị ngọt.,https://livedoor.blogimg.jp/edewakaru/imgs/0/5/056f9d72.jpg
匂いがします,có mùi,花から良い匂いがします。,Hoa có mùi thơm.,この料理は香ばしい匂いがします。,Món ăn này có mùi thơm ngon.,https://www.hosoda-cl.com/wp/wp-content/uploads/2019/10/097ea699492f0447b0486e6e2622ae90_l.jpg
厳しい,nghiêm khắc,彼は厳しい先生です。,Ông ấy là một giáo viên nghiêm khắc.,厳しいルールを守らなければなりません。,Chúng ta phải tuân thủ các quy tắc nghiêm khắc.,https://japanesetest4you.com/flashcard/wp-content/uploads/2016/01/jpvocab203-n4.jpg
ひどい,khủng khiếp,その事故はひどいものでした。,Tai nạn đó thật khủng khiếp.,彼の態度はひどいです。,Thái độ của anh ấy thật khủng khiếp.,https://ebisubiyougeka.com/renewal-pc/wp-content/uploads/severe-jaw-sagging.jpeg
怖い,sợ đáng sợ,その映画はとても怖いです。,Bộ phim đó rất đáng sợ.,暗い道は怖いです。,Con đường tối thì đáng sợ.,"https://m.media-amazon.com/images/I/71UJhEwZhtL._AC_UF1000,1000_QL80_.jpg"
実験,thực nghiệm,科学の実験をしています。,Tôi đang thực hiện một thí nghiệm khoa học.,実験の結果はどうでしたか？,Kết quả của thí nghiệm như thế nào?,https://www.natureasia.com/ja-jp/ndigest/figure/v10/n4/42610/1
データ,dữ liệu,このデータはとても重要です。,Dữ liệu này rất quan trọng.,データを分析する必要があります。,Cần phải phân tích dữ liệu.,https://www.simplilearn.com/ice9/free_resources_article_thumb/What_is_Data_Analysis.jpg
人口,dân số,日本の人口は約一億人です。,Dân số Nhật Bản khoảng một trăm triệu người.,この町の人口は増えています。,Dân số của thành phố này đang tăng lên.,https://static01.nyt.com/images/2023/04/21/multimedia/c21india-china-population-01/c21india-china-population-master1050.png
匂い,mùi,花の匂いがとても良いです。,Mùi hoa rất dễ chịu.,この料理は美味しそうな匂いがします。,Món ăn này có mùi rất ngon.,https://www.u-tokyo.ac.jp/content/400116112.png
科学,khoa học,科学は私の好きな科目です。,Khoa học là môn học tôi thích.,新しい科学の発見がありました。,Có một phát hiện khoa học mới.,https://ymsc.tsinghua.edu.cn/en/images/weixintupian_20241108140239.jpg
医学,y học,医学を勉強するのは大変です。,Học y học rất khó.,彼は医学の博士号を持っています。,Anh ấy có bằng tiến sĩ y học.,https://www.coherent.com/content/dam/coherent/site/en/solutions/life-sciences-and-medical/medical-applications/medical-applications.jpg
文学,văn học,日本の文学はとても豊かです。,Văn học Nhật Bản rất phong phú.,彼女は文学を専攻しています。,Cô ấy chuyên ngành văn học.,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1696963710i/156833593.jpg
パトカー,xe tuần tra cảnh sát,パトカーが街を巡回しています。,Xe tuần tra cảnh sát đang tuần tra trong thành phố.,パトカーのサイレンが聞こえます。,Tôi nghe thấy tiếng còi của xe tuần tra cảnh sát.,https://bus-jp.com/wp-content/themes/fieldservice2022/images/rental/patrol_car/1-ACAM0299_kai2.jpg
救急車,xe cấp cứu,救急車が病院に向かっています。,Xe cấp cứu đang trên đường đến bệnh viện.,救急車の音が聞こえました。,Tôi đã nghe thấy tiếng xe cấp cứu.,https://www.city.kagoshima-izumi.lg.jp/files/SpcDocumentDetail/84/SpcDocumentDetail_84558_image_L.jpg
賛成,tán thành,私はその意見に賛成です。,Tôi tán thành ý kiến đó.,みんなが賛成しました。,Tất cả mọi người đều tán thành.,https://seikatsusoken.jp/wp/wp-content/uploads/2017/12/cashless2.png
反対,phản đối,彼はその計画に反対しています。,Anh ấy phản đối kế hoạch đó.,多くの人が反対の声を上げました。,Nhiều người đã lên tiếng phản đối.,https://www.reuters.com/resizer/v2/XNMWEU3HN5KHZJZO3FOONUEIRM.jpg?auth=206a54601963cc528db4b5b2b26ab73e1cc10449915a8fac71713d5e97c56d67&width=5758&quality=80
大統領,tổng thống,彼は新しい大統領に選ばれました。,Ông ấy đã được bầu làm tổng thống mới.,大統領は国民のために働いています。,Tổng thống đang làm việc vì lợi ích của nhân dân.,https://m.media-amazon.com/images/I/81xYVLqt2oL.jpg
〜によると,theo ~ (biểu thị nguồn thông tin),天気予報によると、明日は雨が降るそうです。,"Theo dự báo thời tiết, ngày mai sẽ có mưa.",新聞によると、経済が回復しています。,"Theo báo chí, nền kinh tế đang phục hồi.",https://jlptsensei.com/wp-content/uploads/2020/02/ni-yoru-to-%E3%81%AB%E3%82%88%E3%82%8B%E3%81%A8-jlpt-n3-grammar-meaning-%E6%96%87%E6%B3%95-%E4%BE%8B%E6%96%87-japanese-flashcards.png
婚約します,đính ước,彼は彼女と婚約しました。,Anh ấy đã đính ước với cô ấy.,私たちは来月婚約します。,Chúng tôi sẽ đính ước vào tháng tới.,https://www.iprimo.jp/propose/images/15162437061_1_1_22089377.jpg
どうも,có vẻ như (được dùng khi biểu thị sự suy đoán),どうも彼は忙しいようです。,Có vẻ như anh ấy đang bận rộn.,どうも彼女は来ないみたいです。,Có vẻ như cô ấy sẽ không đến.,https://livedoor.blogimg.jp/edewakaru/imgs/8/1/810a98c9.jpg
恋人,người yêu,彼は私の恋人です。,Anh ấy là người yêu của tôi.,彼女は素敵な恋人を持っています。,Cô ấy có một người yêu tuyệt vời.,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/a4/bb/60/caption.jpg?w=900&h=500&s=1
相手,đối phương,試合の相手は強いです。,Đối thủ trong trận đấu rất mạnh.,彼は私の相手です。,Anh ấy là đối phương của tôi.,https://ichef.bbci.co.uk/ace/ws/640/cpsprodpb/ce09/live/5cb258a0-e27f-11ee-9410-0f893255c2a0.jpg.webp
知り合います,quen biết,新しい友達と知り合いました。,Tôi đã quen biết một người bạn mới.,彼女と知り合うのが楽しみです。,Tôi rất mong được quen biết cô ấy.,https://blogimg.goo.ne.jp/user_image/10/28/bbc1e35561f2ec6182d3b3a37203b23a.jpg
化粧をします,trang điểm,彼女は毎朝化粧をします。,Cô ấy trang điểm mỗi sáng.,特別な日には化粧をします。,"Vào những ngày đặc biệt, tôi sẽ trang điểm.",https://enkinpro.com/cp/wp-content/uploads/2020/10/make_1.jpg
世話をします,chăm sóc,私は犬の世話をします。,Tôi chăm sóc chó.,彼は子供の世話をしています。,Anh ấy đang chăm sóc trẻ em.,https://blogimg.goo.ne.jp/user_image/4c/92/685f1097bf37f3afd69b973ee8a58cbd.jpg
女性,phụ nữ,彼女は素晴らしい女性です。,Cô ấy là một người phụ nữ tuyệt vời.,女性の権利は大切です。,Quyền của phụ nữ là rất quan trọng.,https://cn.spencerstuart.com/-/media/2023/march/chinaneedsmorewomen/hero-cnwomen-mar23.jpg
男性,nam giới,彼は男性としてとても優しいです。,Anh ấy rất tốt bụng với tư cách là một người đàn ông.,男性の友達と映画を見に行きました。,Tôi đã đi xem phim với một người bạn nam.,https://t4.ftcdn.net/jpg/05/71/16/37/360_F_571163730_qxKVFjFTXYjpmDPfeimaLBnCJd0C4Fm2.jpg
長生きします,thọ,健康的な食事をすると長生きします。,Ăn uống lành mạnh giúp sống lâu hơn.,彼は長生きするために運動しています。,Anh ấy tập thể dục để sống lâu hơn.,"https://m.media-amazon.com/images/I/81xlD1fM3yL._AC_UF1000,1000_QL80_.jpg"
理由,lí do,遅れた理由を教えてください。,Xin hãy cho tôi biết lý do bạn đến muộn.,彼女には特別な理由があります。,Cô ấy có một lý do đặc biệt.,"https://bkimg.cdn.bcebos.com/smart/b3119313b07eca80653820c6b36f80dda144ad3425f4-bkimg-process,v_1,rw_1,rh_1,pad_1,color_ffffff?x-bce-process=image/format,f_auto"
関係,quan hệ,私たちは友達の関係です。,Chúng tôi là bạn bè.,仕事とプライベートの関係を大切にしています。,Tôi coi trọng mối quan hệ giữa công việc và cuộc sống riêng tư.,https://www.taishukan.co.jp/files_upload/upload/owned_media_article/y3nEROAmYi1nm1o4D96qqBkr.jpg
降ろします,lấy xuống,荷物を降ろしますか？,Bạn có muốn lấy xuống hành lý không?,彼はバスから降ろしました。,Anh ấy đã lấy xuống từ xe buýt.,https://nihongopic.com/wp-content/uploads/2019/09/864daf70a754a1e7a8c402a22798331e.png
届けます,đưa đến,手紙を届けます。,Tôi sẽ đưa thư đến.,彼はプレゼントを届けました。,Anh ấy đã đưa quà đến.,https://www.tanoshiijapanese.com/dictionary/entry_preview/19/44028/57338.png
世話をします,chăm sóc,私は犬の世話をします。,Tôi chăm sóc chó.,彼女は子供の世話をしています。,Cô ấy đang chăm sóc trẻ con.,https://blogimg.goo.ne.jp/user_image/4c/92/685f1097bf37f3afd69b973ee8a58cbd.jpg
録音します,ghi âm,会議を録音します。,Tôi sẽ ghi âm cuộc họp.,音楽を録音するのが好きです。,Tôi thích ghi âm nhạc.,https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/69093808957/original/_TlRo919hRvgj7Zx8j1rUq01ajcSQeK1FQ.jpg?1698816051
いや（な）,chán,この仕事はいやです。,Công việc này thật chán.,いやな気分になりました。,Tôi cảm thấy chán nản.,https://www.shochiku.co.jp/wp-content/uploads/2020/06/DB_20200604_12.jpg
塾,lò luyện thi,彼は塾に通っています。,Anh ấy đang học ở lò luyện thi.,塾で勉強するのは大切です。,Học ở lò luyện thi là rất quan trọng.,https://www.showin.co.jp/_common/images/top/main_slide/img01_sp.png
生徒,học sinh,彼は優秀な生徒です。,Anh ấy là một học sinh xuất sắc.,生徒たちは授業を楽しんでいます。,Các học sinh đang tận hưởng buổi học.,https://nihongo-net.com/wp-content/uploads/2017/08/612f43071a2a0f44423b8bcb86c93e1a-2-1.jpg
ファイル,file tài liệu,このファイルを開いてください。,Xin hãy mở file này.,ファイルを保存するのを忘れないでください。,Đừng quên lưu file nhé.,https://cdsassets.apple.com/live/7WUAS350/images/icloud/locale/ja-jp/ios-16-iphone-14-pro-home-screen-search-files-app.png
自由に,tự do,公園で自由に遊びましょう。,Hãy chơi đùa tự do trong công viên.,彼は自由に意見を言った。,Anh ấy đã nói ý kiến của mình một cách tự do.,https://www.kawade.co.jp/img/cover_l/9784309032054.jpg
〜間,trong khoảng ~,この間、友達と映画を見ました。,"Trong khoảng thời gian này, tôi đã xem phim với bạn.",一週間の間、旅行に行きます。,Tôi sẽ đi du lịch trong khoảng một tuần.,https://www.strokeorder.com/assets/bishun/animation/38291.gif
いいことですね,điều đó hay quá nhỉ,新しい学校ができるんですね。いいことですね！,Trường mới sẽ được xây dựng à? Điều đó hay quá nhỉ!,彼女が合格したそうです。いいことですね！,Nghe nói cô ấy đã đậu. Điều đó hay quá nhỉ!,https://stampo.fun/s/s0049_24/s0049_24_2.svg
お忙しいですか,anh/ chị có bận không (được dùng khi hỏi người trên),お忙しいですか？少しお話ししたいです。,Anh/chị có bận không? Tôi muốn nói chuyện một chút.,お忙しいところすみません。,Xin lỗi vì đã làm phiền trong lúc anh/chị bận.,https://domani.shogakukan.co.jp/wp-content/uploads/2021/05/AdobeStock_397889859.jpg
営業,kinh doanh,彼は営業の仕事をしています。,Anh ấy làm công việc kinh doanh.,営業部は新しい戦略を考えています。,Bộ phận kinh doanh đang nghĩ ra chiến lược mới.,"https://sp-ao.shortpixel.ai/client/q_glossy,ret_img,w_1024,h_683/https://umujapan.co.jp/sys/wp-content/uploads/2021/12/iStock-1330168808-2-1024x683.jpg"
それまでに,cho đến lúc đấy,それまでに宿題を終わらせてください。,Xin hãy hoàn thành bài tập về nhà trước lúc đó.,それまでに連絡します。,Tôi sẽ liên lạc trước lúc đó.,https://livedoor.blogimg.jp/edewakaru/imgs/5/3/5376fe3f-s.jpg
構いません,không sao,遅れても構いません。,Dù có đến muộn cũng không sao.,何かあれば構いませんよ。,Nếu có gì thì cũng không sao đâu.,https://domani.shogakukan.co.jp/wp-content/uploads/2021/08/AdobeStock_526402464.jpg
楽しみます,tận hưởng,旅行を楽しみます。,Tôi sẽ tận hưởng chuyến du lịch.,友達と一緒に時間を楽しみます。,Tôi sẽ tận hưởng thời gian cùng với bạn bè.,https://nexseed.net/blog/wp-content/uploads/2017/09/dd312037f90f194bee860ff7339c2ec6_s-640x381.jpg
親,bố mẹ,私の親は毎日仕事に行きます。,Bố mẹ tôi đi làm mỗi ngày.,親と一緒に旅行に行きたいです。,Tôi muốn đi du lịch cùng bố mẹ.,https://i.ytimg.com/vi/KYW4et5RNII/hqdefault.jpg
小学生,học sinh tiểu học,彼は小学生で、毎日学校に行きます。,Cậu ấy là học sinh tiểu học và đi học mỗi ngày.,小学生の時、友達と遊ぶのが楽しかったです。,"Khi còn là học sinh tiểu học, tôi rất thích chơi với bạn bè.",https://i.ytimg.com/vi/Ato7euHHUlI/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLA4t1Uv9vQ1UMDNIJGTIhJbSW8f-A
